Unnamed: 0,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics
3722,4RepvCWqsP6zBuzvwYibAS,I Feel It Coming,The Weeknd,21,09fggMHib4YkOtwQNXEBII,Starboy,2016-11-25,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.769,0.813,0,-5.9,0,0.143,0.429,0.0,0.0952,0.567,92.985,269187,"[Intro: The Weeknd]
Yeah, ah

[Verse 1: The Weeknd]
Tell me what you really like
Baby, I can take my time
We don't ever have to fight
Just take it step-by-step
I can see it in your eyes
'Cause they never tell me lies
I can feel that body shake
And the heat between your legs

[Pre-Chorus: The Weeknd]
You've been scared of love and what it did to you
You don't have to run, I know what you've been through
Just a simple touch and it could set you free
We don't have to rush when you're alone with me

[Chorus: The Weeknd]
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe

[Verse 2: The Weeknd]
You are not the single type
So, baby, this the perfect time
I'm just tryna get you high (I'm just tryin', babe)
And faded off this touch
You don't need a lonely night
So, baby, I can make it right
You just gotta let me try (Try)
To give you what you want

[Pre-Chorus: The Weeknd]
You've been scared of love and what it did to you
You don't have to run, I know what you've been through
Just a simple touch and it could set you free
We don't have to rush when you're alone with me

[Chorus: The Weeknd & Daft Punk]
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe
I feel it comin', I feel it comin', babe

[Pre-Chorus: The Weeknd]
Uh, you've been scared of love and what it did to you
You don't have to run, I know what you've been through
Just a simple touch and it could set you free
We don't have to rush when you're alone with me

[Chorus: The Weeknd & Daft Punk]
I feel it comin' (
I feel it comin'
)
I feel it comin', babe (
I feel it comin', babe
)
I feel it comin' (
I feel it comin'
)
I feel it comin', babe (I know what you feel right now)
I feel it comin' (I feel it comin')
I feel it comin', babe (I feel it comin', baby)
I feel it comin' (I feel it comin')
I feel it comin', babe (I know what you say right now, babe)
I feel it comin' (Na-na-na, na-na-na, na-na-na; 
I feel it comin'
)
I feel it comin', babe (
I feel it comin', babe
; oh, babe)
I feel it comin' (
I feel it comin'
)
I feel it comin', babe (I know what you say right now)
I feel it comin' (Na-na-na, na-na-na, na-na-na; I feel it comin')
I feel it comin', babe (I feel it comin', baby)
I feel it comin' (I feel it comin')
I feel it comin', babe

[Outro: Daft Punk]
I feel it comin', babe
I feel it comin', babe
I feel it comin', babe
I feel it comin', babe"
14794,4x241uAmPrxKZdCZKt2r5t,Out For Blood,Sum 41,57,1HpntKICUDQq2auvGXclE4,Out For Blood,2019-04-24,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.553,0.868,6,-4.186,0,0.048,7.35e-05,0.0359,0.0934,0.5,140.047,216571,"[Verse 1]
Zero chances, no way out
No solutions, give in now
There's no point resisting, there's nobody listening
Are we just sick? (Sick)
Are we just tired? (Tired)
Apathetic, uninspired
What's to believe in, there's nobody leading

[Pre-Chorus]
So tell me what's real
I don't know if I can feel

[Chorus]
All that we have is just slipping away
And I don't believe that it's gonna be okay
You can't stop the bleeding, it's almost too late
You're leaving us all behind with hell to pay

[Verse 2]
All of the dearly beloved
Your time is up, they're out for blood
Misery made us so hopelessly faithless (Hey)
And now I can't believe (Hey) a single word that you say (Say)
Secrets kept, a thin disguise, empty threats are full of lies (Hey)
Do what you will, you just add to your bill now

[Pre-Chorus]
So tell me what's right
I don't see the light

[Chorus]
All that we have is just slipping away
And I don't believe that it's gonna be okay
You can't stop the bleeding, it's almost too late
You're leaving us all behind with hell to pay
(Pay, pay, pay)

[Bridge]
Silence, they don't hear you calling
The further down you fall
No, they're not there at all
'Cause they're already gone

[Guitar Solo]

[Pre-Chorus]
So tell me what's real
I don't know if I can feel
So tell me what's right
I don't see the light

[Chorus]
All that we have is just slipping away
And I don't believe that it's gonna be okay
You can't stop the bleeding, it's almost too late
You're leaving us all behind with hell to pay"
11006,1PZf3xkR1X0IMj7o924Gpx,Dubai,Mesita,56,5KGp23M6uNbxpJoD5TbX06,Dubai,2020-01-10,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.782,0.639,3,-8.693,0,0.167,0.115,0.0,0.125,0.845,100.035,157732,"[Letra de ""Dubai""]

[Intro]
Mesa rap, bitch
Rodri, Monti, ah
Dame la lu', dame la lu', ah
Dice

[Verso 1]
En mi combo no entran las rata'
Entro pa' la disco coronando plata
Cien paca' en el cajón de mi casa
Mujeres que me abrazan
No le tiro al Whatsapp por si amenaza
Que ando con los de raza
Mi cara está en la grasa
Dando nota que la deja en el sky, como una .45
Puesto pa'l calor, me siento en Dubai
Pablo hace una llamada inesperada, ticket' verde' como rana' bajan pa' mis pana'
¿Qué será mañana si no estoy en vida sana? Se lo prometí a mi mamá
La muerte me llama y el diablo me ama
Linda la película, pero vivo la trama
Y si la fama me gana, se me cerró la telón mañana
Y no la cuento, perro, yo metí mano y no me arrepiento
No nací con plata, si no tengo, siempre me la invento
No soy abierto pero a vece' intento
Y lo lamento si les molestó, cuento lo que siento

[Estribillo]
Viviendo rápido, pisando sin pedir perdón
Salgo a buscar lo mío y sigo hasta que salga el sol
Mi gente fuerte, tiene lealtad y corazón
Nunca me arrepiento, a mí solo me juzga Dios
Viviendo rápido, pisando sin pedir perdón
Salgo a buscar lo mío y sigo hasta que salga el sol
Mi gente fuerte, tiene lealtad y corazón
Nunca me arrepiento, a mí solo me juzga Dios

[Verso 2]
Esto es el infierno, pero yo estoy en el baile
Un ángel me gritó, ""Cuida'o, la movie está que arde"" (Arde)
Me porto muy formal, mi gente nunca llega tarde (Tarde)
Si se porta muy mal conmigo le apagamo' el trailer (Ah, ah)
Otra noche más que me salí a buscar mi pa'
Mis tigre' van y se montan, si asoman la cabeza se las volan
Prendo un fino color caimán que lo bajan de Michoacán
Mis mujere' se lo arman y lo que ven se lo guardan
Así que sigo en la gira, buscando todo pa' un día que no me falte nada y darle todo a la madre mía
Mientra' eso' bobo' me miran, sigo pendiente a la mía
Si un día yo valgo mis compañero' no se me olvidan
No hay aspirina que sirva y me saque el dolor que traigo
Cambié canica por los trago', de nuevo no me caigo
Rodri arráncate el mecho, dale que salimo' volando
Y ahora estamo' joseando en escenario' con mi bando

[Estribillo]
Viviendo rápido, pisando sin pedir perdón
Salgo a buscar lo mío y sigo hasta que salga el sol
Mi gente fuerte, tiene lealtad y corazón
Nunca me arrepiento, a mí solo me juzga Dios
Viviendo rápido, pisando sin pedir perdón
Salgo a buscar lo mío y sigo hasta que salga el sol
Mi gente fuerte, tiene lealtad y corazón
Nunca me arrepiento, a mí solo me juzga Dios
Viviendo rápido, pisando sin pedir perdón
Salgo a buscar lo mío y sigo hasta que salga el sol
Mi gente fuerte, tiene lealtad y corazón
Nunca me arrepiento, a mí solo me juzga Dios
Viviendo rápido, pisando sin pedir perdón
Salgo a buscar lo mío y sigo hasta que salga el sol
Mi gente fuerte, tiene lealtad y corazón
Nunca me arrepiento, a mí solo me juzga Dios

[Outro]
Rodri Molina la puso en China"
27905,5EtzneN56QiNY15QxZY3vo,Get On,Housequake,3,4fzi7YXnj0Ks3NvL6NZXU5,"Mutants Arise Compilation, Vol. 1 Mixed by David Vrong",2015-09-25,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.808,0.994,4,-7.764,0,0.0602,0.000291,0.893,0.295,0.309,124.003,313394,
2782,5Kfa5hAXdQ6YoK0eSJmuaB,Acá Entera,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.338,0.921,1,-5.859,1,0.037,0.0133,0.163,0.0851,0.506,120.025,209773,"[Letra de ""Acá Entera""]

[Verso 1]
Me reflejo en la luz
De tus ojos que brillan
Por esa valentía
Que no viene en la voz

[Pre Coro 1]
Cuando vamos las dos
Son tus pasos la vía
La bajada nos guía
En directo al amor...

[Coro]
Y al pasar la intensidad
Que me llevo a cambiar
Mi animal siempre vas
Perpendicular
Voy pasando el deseo
Que me hace brillar
Un momento que en el tiempo
Se mantendrá

[Verso 2]
Voy directo a la luz
De todas las estrellas
Mucho miedo me entrega
Ni tu mano me das

[Pre Coro 2]
Cuando miro mi error
Se me nubla la vista
Finalizo la lista
Cuando sola se esta

[Coro]
Y al pasar la intensidad
Que me llevo a cambiar
Mi animal siempre vas
Perpendicular
Voy pasando el deseo
Que me hace brillar
Sentimiento que en el tiempo
Se mantendrá

[Post Coro]
Que me hace llorar

[Puente]
Voy a aprender
Que al perder de mi vida
El poder otro lado será ver
Mucho más velocidad
Encantar que la edad
Muchas veces nos traiciona
Y no hay nada mas
En mi

[Outro]
Acá entera pa' mi
Acá entera pa' mi
Acá entera pa' mi
Acá entera pa' mi
Acá entera pa' mi
Acá entera pa' mi"
7805,0nVt6i1yKeYklt8GYNz1s1,Pimpin' Lyrics,Ron C,6,5AmiZZTOYlbYMpIa9c35wZ,Back On The Street,1992,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.865,0.401,5,-12.873,1,0.376,0.00666,2.63e-05,0.105,0.433,161.844,255293,
20131,3nPirjzmTUAvvtD1IUOuM1,Donde vas (Latin Village 2017 Anthem),D-Rashid,0,3lznCQCTr7HL9iwKu8NIe5,Donde vas (Latin Village 2017 Anthem),2017-08-11,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.816,0.828,11,-5.512,0,0.145,0.145,0.0,0.176,0.728,99.967,175200,"Letra de ""Donde Vas (Latin Village 2017 Anthem)"" ft. Raquel Sofia[Chorus]
Where you going looking like that?
Looking, looking like that
Looking, looking like that
¿Dónde vas?
Yo te caigo de'trá'
Yo te caigo de'trá'
Yo te caigo de'trá'
Where you going looking like that?
Looking, looking like that
Looking, looking like that
¿Dónde vas?
Yo te caigo de'trá'
Yo te caigo de'trá'
Yo te caigo de'trá'

[Verse 1]
On se retrouve dans la pista
Ne t'inquiète pas, t'es toujours la plus belle de misa
Une comme toi, y a pas deux , y a pas disa[?]
Bouge tes sens d'une manière espanica
Girl, je suis fou, toxiqué par ta bisa
I said girl, girl (girly girl)
Girl, girl, dirty girl
Toxiqué par ta bisa
Said girl, girl (girly girl)
I said girly, girl, dirty girl

[Verse 2]
If you love me, gotta let me go
No worry, baby 'cause my heart is yours
I know you trust but honey, give me more
If you love me, you better give me more
Confianza, mia dama
¿Por qué eres tan difícil?
Confianza, mia dama
Amor, you know that my love is real

[Chorus]
Where you going looking like that?
Looking, looking like that
Looking, looking like that
¿Dónde vas?
Yo te caigo de'trá'
Yo te caigo de'trá'
Yo te caigo de'trá'
Where you going looking like that?
Looking, looking like that
Looking, looking like that
¿Dónde vas?
Yo te caigo de'trá'
Yo te caigo de'trá'
Yo te caigo de'trá'

[Drop]

[Post-Chorus]
Dirty girl them
Dirty girl them
Dirty girl them
Dirty girl them

[Verse 3]
Veo, que esta noche no vamo' lejo'
Entre tú y yo hay un fuego
Y nadie lo puede apagar
Veo, que esta noche no vamo' lejo'
Entre tú y yo hay un fuego
Y nadie lo puede apagar

[Chorus]
Where you going looking like that?
Looking, looking like that
Looking, looking like that
¿Dónde vas?
Yo te caigo de'trá'
Yo te caigo de'trá'
Yo te caigo de'trá'
Where you going looking like that?
Looking, looking like that
Looking, looking like that
¿Dónde vas?
Yo te caigo de'trá'
Yo te caigo de'trá'
Yo te caigo de'trá'

[Drop]

[Post-Chorus]
Said girly girl, dirty girl them
Said girly girl, dirty girl them
[French: To be transcribed]
Said girly girl, dirty girl them
I said girly girl, dirty girl them"
16968,6LU0kE1IZ2Z4NzE5a1oPhN,Nataly's Portra,June Jissle,40,52kGgaFwsf6UmCVaQUaZqO,No 18,2019-01-27,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.843,0.398,1,-12.887,0,0.155,0.894,0.706,0.104,0.482,136.018,84751,
24757,406BLwaoWwW4Hc2dzR9DfN,"Oochie Coochie - 7"" Mix",Mc Brains,15,7mMCj6ncqpCvAwX1HsVT69,Boom Box Flava,2002-01-01,New Jack Swing,4nX6BscFtR1CozSCfv2cuR,r&b,new jack swing,0.818,0.801,7,-9.08,1,0.188,0.0359,0.0,0.257,0.58,119.707,222293,
10080,2YfOp1cJeaPwJCKe0gjo7y,Champagne Rose,Amenazzy,61,0IFYZTXSLPDkeAtaNNdKEV,Champagne Rose,2019-11-22,Trap Land,37i9dQZF1DXde9tuMHuIsj,rap,trap,0.654,0.733,9,-4.127,1,0.0705,0.59,3.48e-06,0.0751,0.45,140.005,281653,"[Letra de ""Champagne Rosé""]

[Intro: Kevin Roldán]
El deseo que nos tenemos no se equivoca (Ah)
No te conozco y ya quiero tocar tu piel (Tu piel)
Tú bailando frente a mí sola te tocas (KR)
En mi cama yo te quiero conocer
No te vayas de aquí
Te lo juro que la pasarás bien (Ajá)
No te vayas de aquí (Ah)
Quédate conmigo hasta el amanecer

[Coro: Kevin Roldán]
Fumando y bebiendo champagne Rosé
Te como y te quito las ganas
Te encanta chingar conmigo, lo sé
Eres fanática 'e mi cama
Fumando y bebiendo champagne Rosé (Rosé)
Te como y te quito las ganas (Ganas)
Te encanta chingar conmigo, lo sé (Lo sé)
Eres fanática ’e mi cama

[Verso 1: De La Ghetto]
¡Gezzy!
Te quito las ganas (Oh)
Te hago dueña 'e mi cama (Okay)
La fama te toca (Gezzy)
Hasta por la mañana, yeah (Oh, baby, oh)
Modélame en esa ropa interior (What?)
Trépate en la parte superior (Dale, dale)
Te convierte' en Gezzyadictiva
Una fiera, ma, so killer (Okay)
Una actriz de novela (What?) y yo soy tu protagonista (Gezzy)
Fendi, Louis, Gucci (Ah), todo eso te lo puedo dar (Yah)
Este paletón, baby, te lo tiene’ que chupar (Okay)

[Puente: De La Ghetto]
Hacerte mía otra vez (Yeah)
Te encanta bellaquear conmigo, yo lo sé
Prendemo' de lo bueno y te como como es
Te quito to' la ropa y te baño con Rosé (Rosé)
Hacerte mía otra vez (Otra vez; yeah)
Te encanta bellaquear conmigo, yo lo sé
Prendemo' de lo bueno y te como como es (Como e')
Te quito to' la ropa y te baño con Rosé (Rosé)

[Coro: Kevin Roldán]
Fumando y bebiendo champagne Rosé
Te como y te quito las ganas
Te encanta chingar conmigo, lo sé
Eres fanática 'e mi cama
Fumando y bebiendo champagne Rosé (Rosé)
Te como y te quito las ganas (Ganas)
Te encanta chingar conmigo, lo sé
Eres fanática 'e mi cama

[Verso 2: Amenazzy]
(La Amenazzy)
Se pone delicadita cada vez que la maltrato (Que la maltrato)
Terminamo’ y me pide que le dé otro rato (Que le dé otro rato)
Me encanta ese piquete fino, flow Demi Lovato
Ese culo ’tá escaso, fumamo' y la arrebato (Skr-skr-skrr)
Modélame, bebecita, lo que te compré
Dale, provocame, baby, desnúdate
Botellas de Rosé, aquí nadie nos ve
Aprovechemo’ que ya 'tamo aquí, pero mañana no sabemo' (No)
No te vaya', hagámoslo de nuevo (De nuevo, uoh)
Champaña y la bebé se prende en fuego
Pasándote mi lengua por el cuello
Haciéndolo salvaje, jalándote por pelo

[Verso 3: Kevin Roldán]
(Kevin Roldán)
Pana mía, es un placer conocerte
Soy KR, aquí tengo lo que quiere’
Siéntelo, si te lo meto, tú te viene'
Olvida a tu novio, te quedas con el nene
Tú ere' mi fanática, la que te toca'
De solo mirarte, bebé, lubricas
Tú no ere' la única que por mí está loca
Pero esta noche, conmigo te va'
En el Lambo 'tá monta'
Pon en modo de avión el celular
Que ya vamo' a llegar
Fumando, chingando, en otra dimensión viajando
Qué rica que te ves brincando, me encanta escucharte gritando

[Coro: Kevin Roldán]
Fumando y bebiendo champagne Rosé
Te como y te quito las ganas
Te encanta chingar conmigo, lo sé
Eres fanática 'e mi cama
Fumando y bebiendo champagne Rosé (Rosé)
Te como y te quito las ganas (Ganas)
Te encanta chingar conmigo, lo sé (Lo sé)
Eres fanática 'e mi cama

[Outro: De La Ghetto & Kevin Roldán]
De La Gezzy porque 'toy muy freaky
Mami, De La Gezzy y me pongo bien freaky,  eah
Ajá
De La Ghetto, De La Gezzy, homie
KR
Amenazzy
Kevin Roldán, baby
Dímelo, Ale'
Rimas Records
Dímelo, Juan Jha (Los de Cali)
¡Jomy!
Alex Gárgolas, homie
Gezzy, baby
KR"
5591,5whd3bsCbU8yuQGfFY3w7U,Friendly Candy,Burrito Brown,54,3NlIQySLK3vooFclFDFaMB,Honey Drop & Friendly Candy,2019-10-06,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.565,0.673,11,-6.503,1,0.0377,0.481,0.415,0.103,0.0461,89.005,148000,
26284,2dtRDOAIVi1RhZ1LZpiXn0,Koi,Night Tempo,20,6J30sBc6ZgSAr9LvylXsKz,Fantasy,2017-04-20,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.702,0.908,5,-5.518,0,0.335,0.0276,0.00387,0.222,0.645,122.037,206557,
26981,1mIywsWR43SWCQmYnyibek,Definition of House Music,The Bloody Beetroots,37,1PDBZG9XClqNODe9S0I79n,Heavy,2019-06-21,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.573,0.991,3,-3.687,1,0.0688,2.31e-05,0.65,0.102,0.438,127.992,302400,
17299,0OlDAMgVVj8MlOY9CVgipd,Blessings,Tropixx,42,6SNKqXmM0bnEA2FqkCiUHj,Blessings (feat. Casely) - Single,2016-07-05,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.654,0.605,2,-8.205,0,0.0293,0.0563,0.0,0.155,0.364,109.978,201017,"[Instrumental Intro]

[Verse 1]
You look like Summer
I’m in a daze, hypnotized
A good time is written in your skin
Can’t help but wonder
If you came along
Know my heart is strong
Beatin’ deep within

[Pre-Chorus]
Ooh, I’ve died and gone to Heaven
Ooh, your presence is a Blessing

[Chorus]
Summer summertime
Love your summer shine
Me and you in love all summer night

[Post-Chorus]
Love is going up
Sun is going down
Love is going up
Sun is going down

[Verse 2]
You look like Fall
I’m fallin’ into you
Your eyes are a shade
That changes all my blues
I feel magic when I’m by your side
There’s no one else around
Every time you smile

[Pre-Chorus]
Ooh, I’ve died and gone to Heaven
Ooh, your presence is a Blessing

[Chorus]
Summer, summertime
Love your summer shine
Me and you in love all summer night

[Post-Chorus]
Love is going up
Sun is going down
Love is going up
Sun is going down"
28370,1rFud0KtBnZ1FqhumD3HMy,HI LO,Thomas Gold,31,3B1xL5iiBAA7qsTxzcm9Kn,HI LO,2019-04-17,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.748,0.952,5,-4.678,0,0.0604,0.00646,0.806,0.122,0.579,127.988,138750,
15006,1Fu3vJJwVKY7c7JnTX3Mvi,Cryin',Vixen,46,51aj98h378eXQJZXtIZKjK,Vixen,1988-01-01,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.657,0.567,9,-12.871,1,0.0261,0.146,2e-05,0.0554,0.563,109.007,211907,"One look and I saw
What I wanted to see
You know that ya
Wrapped my heart around your finger so easily, yeah
With your centerfold body goin' through the moves
Why did I keep wastin' the truth for you
Tonight

I won't be cryin'
Cryin' when I think about you
'Cause I opened my eyes
And I won't be cryin'
Cryin', 'cause those days are gone, gone

Someone twisted you
So you gave it to me
Yeah, you gave it to me good
You're a nightmare every way
Disguised as a dream
Well, I got lost
Wanderin' through the darkness in your maze of lies
You charmed your way right into my insides
But tonight

I won't be cryin'
Cryin' when I think about you
'Cause I opened my eyes
And I won't be cryin'
Cryin'

The tears are fallin' to the floor
But you won't catch me cryin' anymore

I won't be cryin'
Cryin' when I think about you
'Cause I opened my eyes
And I won't be cryin'
Cryin'
'Cause those days are gone, gone

Cryin'
Cryin' when I think about you
'Cause I opened my eyes
And I won't be cryin'
Cryin'
Those days are gone, gone

Cryin'
Cryin' when I think about you
'Cause I opened my eyes
I won't be cryin'
Cryin'
Those days are gone, gone

Cryin'
Cryin'"
18056,5jYgpNn3Ba92UrFPDtZ2bB,Me Enamoro de Ti,El Combo Loco,41,7yxdbwpOcOAmXZHqEUlNi0,El Comboloco,2015-01-09,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.738,0.508,0,-13.638,1,0.0983,0.0604,0.0,0.0216,0.965,178.058,216800,
25698,0DWQYGNx63qrkYOLVX8FQB,My Oh My,starRo,0,47cSC3ITKT2PJ6p23DcbWS,Monday,2016-10-12,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.663,0.5,9,-8.016,0,0.0405,0.115,0.00228,0.0927,0.247,120.044,212741,"Have a seat upon this branch of mine
It's been a while, honey, I think I feel fine
I see the question mark, a top your spine
I've got a ladder, honey, won't you let me climb?
Tell me all about your foreign wars
And all about the photographs that line your drawers
'Cause I know a lot about closing doors
But not enough about what opens up yours

Oh, my, my
Oh, my stars
Everything you see is ours
Or it could be if you would try
I wish you would, I wish you might
If everything you've said to me has been true
Then all my stars are leading me to you

Have a seat upon this branch of mine
It's been a while, honey, won't you take your time?
And I see the question mark, a top your spine
I've got a ladder, honey, won't you let me climb?

Oh, my, my
Oh, my stars
Everything you see is ours
Or it could be if you would try
I wish you would, I wish you might
If everything you've said to me has been true
Then all my stars are leading me to you

Oh, my, my
Oh, my stars
Oh, my, my
Oh, my stars
Oh, my, my
Oh, my stars
Oh, my, my
Oh, my stars
Oh, my, my
Oh, my stars
Oh, my, my
Oh, my stars"
1872,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill,85,6UYZEYjpN1DYRW0kqFy9ZE,Championships,2018-11-30,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,"[Letra de ""Going Bad"" por Meek Mill, ft. Drake & Genius Brasil Traduções]

[Intro: Drake e Future]
Yeah
(
Wheezy na área
)
Jeez, jeez

[Verso 1: Drake]
De volta em casa, fumando um legalizado (Legalizado)
Eu tenho mais hits do que os Beatles (Beatles)
Carro estrangeiro correndo no diesel, mano
Brincando com meu nome, essa merda é letal, mano (Quem você disse que era?)
Don Corleone
Confie em mim, no topo não é solitário (Armado)
Todo mundo agindo como se me conhecesse, mano
Não diga que você tá abatido, você tem que me mostrar (O que você tem que fazer?)
Traga o pente de volta vazio (Tá vazio)
Você pediu pra ver o chefe, então eles me mandaram, mano (Me mandaram, mano)
Eu acabei de terminar com ela por 10 peças, mano (10 peças, mano)
Isso não é nada, eu só tô sendo amigável, mano

[Refrão: Drake]
São apenas 10 peças pra ela
Apenas pra gastar no shopping, não significa que estamos envolvidos
Eu só... o que? Eu só... uh, coloquei um Richard no cartão
Eu não cresci jogando bola, mas eu vou te mostrar como você tem que fazer nessa porra
Se você realmente quer gastar até falir
Quando você tá com as costas contra a parede
E um monte de manos precisam que você vá embora
Ainda chego forte neles de qualquer maneira
Vi você ontem à noite, mas fiz isso um dia amplo

[Pós-Refrão: Drake]
Yeah, muitos Murakami no corredor (O quê?)
Tenho uma arma e eu guardo na casa do meu parceiro
Garota, eu deixei seu amor no Magic, agora tá tudo embaçado
Ainda chego forte em você de qualquer maneira

[Interlúdio: Meek Mill]
Woah, woah, ooh, woah
Woah, woah, ah

[Verso 2: Meek Mill]
Eu poderia colocar 80 mil nas minhas Amiris (80 mil)
Eu e o Drizzy lado a lado, tá ficando assustador (Lado a lado)
Se você foder com meus camaradas, apenas não chegue perto de mim (Sai do meu caminho)
Coloco uma grana pela sua cabeça igual o Jason Terry (Brrt, brrt, ooh)
Richard Mille custando uma Lambo (Isso é uma Lambo)
Conhecido por manter as vadias mais gostosas na comanda (Saudação)
Toda vez que tô no tráfico, eu me movo igual o Rambo (Pente alongado)
Não tem um bairro na Filadélfia que eu não possa ir (Isso é um Fendi)
De verdade
Ela disse: ""Oh, você é rico mesmo?"" (""Você é rico mesmo"")
Vadia, eu sou formado, me chame de ""Peixe Grande"" (Marlin)
Eu tenho a Lori Harvey na minha lista de desejos (Essa é a Lori)
Essa é a única coisa que eu quero pro Natal (História verdadeira, uh)
Fiz meu caminho até aqui, yeah, sei que são fatos (Fatos)
Você não tá vivendo essa merda que você diz, sim, a gente sabe que é mentira (Isso é mentira)
Você não precisa me perguntar quando me vê, sabe que eu tô armado (Brrt)
DC, OVO, voltamos novamente, vamos de platina (Ooh, ooh)

[Refrão: Drake]
São apenas 10 peças pra ela
Apenas pra gastar no shopping, não significa que estamos envolvidos
Eu só... o que? Eu só... uh, coloquei um Richard no cartão
Eu não cresci jogando bola, mas eu vou te mostrar como você tem que fazer nessa porra
Se você realmente quer gastar até falir
Quando você tá com as costas contra a parede
E um monte de manos precisam que você vá embora
Ainda chego forte neles de qualquer maneira
Vi você ontem à noite, mas fiz isso um dia amplo

[Outro: Future]
Wheezy na área"
16133,3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,Deep Purple,68,32NQ56VZDTXSH3SMv4XSGN,Machine Head (Remastered),1972-03-25,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,
